Experiment,Iteration,Gap,TrainLoss,ValLoss,TestAcc,CommBits,ConsensusError
Top1,50,-0.0009936019897462955,2.3041535766601564,2.30315997467041,12.12,8716800.0,0.001451200964358887
Top1,100,-0.0012062551116942544,2.3040622785186766,2.3028560234069824,11.88,17433600.0,0.0014206148248259443
Top1,150,-0.001309406433105842,2.3040745668029787,2.302765160369873,12.24,26150400.0,0.0014696219794298553
Top1,200,-0.0014274674224856732,2.3041617863464356,2.30273431892395,11.88,34867200.0,0.0014606963145710277
Top1,250,-0.0015551561737061625,2.304398584213257,2.3028434280395507,11.78,43584000.0,0.0013357972508684507
Top1,300,-0.0015254119110106323,2.304649997253418,2.3031245853424074,11.89,52300800.0,0.0014012548726870604
Top1,350,-0.0017682320404053264,2.305180960159302,2.3034127281188965,10.98,61017600.0,0.0014069823490967554
Top1,400,-0.0019278628540035925,2.3059113688659667,2.303983506011963,12.61,69734400.0,0.0014284314859032727
Top1,450,-0.0023989326477051875,2.306695983123779,2.304297050476074,12.6,78451200.0,0.0014280667340111075
Top1,500,-0.0024704345703123742,2.306102170562744,2.3036317359924317,13.3,87168000.0,0.0014213999950496992
Top1,550,-0.0028255053710939393,2.3064439318847656,2.3036184265136717,13.61,95884800.0,0.0013666483995755318
Top1,600,-0.00299186080932623,2.3070655657196046,2.3040737049102784,12.57,104601600.0,0.0013808169394853604
Top1,650,-0.003065684204101249,2.3073210331726073,2.304255348968506,12.96,113318400.0,0.0014947356663245538
Top1,700,-0.0033727628326416514,2.308338885269165,2.3049661224365234,12.96,122035200.0,0.001327480326095662
Top1,750,-0.0035780938720701982,2.3088549436187744,2.305276849746704,13.64,130752000.0,0.0014008389806898752
Top1,800,-0.0038206066894530544,2.3095888172912598,2.3057682106018067,14.24,139468800.0,0.0015203022897071095
Top1,850,-0.0038830521392818618,2.309431845169067,2.3055487930297853,14.0,148185600.0,0.0013802082270741533
Top1,900,-0.003974779129028327,2.309604927825928,2.3056301486968995,14.22,156902400.0,0.0016682240166104978
Top1,950,-0.003968512954712011,2.3108486612701418,2.3068801483154298,13.97,165619200.0,0.0016874815388581905
Top1,1000,-0.004027603302001914,2.3104485437011717,2.30642094039917,14.36,174336000.0,0.0017112140438427543
Top1,1050,-0.004511126251220521,2.3116763060760497,2.307165179824829,13.91,183052800.0,0.0014872440260421422
Top1,1100,-0.004328655929565439,2.3113850142669676,2.307056358337402,14.33,191769600.0,0.0014416844785108602
Top1,1150,-0.004413129653930259,2.3115542929077146,2.3071411632537844,14.31,200486400.0,0.0015133045433548293
Top1,1200,-0.004498597717285335,2.3117871299743653,2.30728853225708,14.45,209203200.0,0.0013273853625199062
Top1,1250,-0.0046217984008789514,2.312219769744873,2.307597971343994,14.43,217920000.0,0.0015090548650838031
Top1,1300,-0.004494976882934321,2.3128357552337646,2.3083407783508303,14.53,226636800.0,0.0013759437612265585
Top1,1350,-0.004545670776367583,2.3128718731689455,2.308326202392578,14.38,235353600.0,0.0013221767439570125
Top1,1400,-0.004320821456909041,2.311963452987671,2.307642631530762,14.29,244070400.0,0.001554894806796142
Top1,1450,-0.004787030258178504,2.312021024932861,2.3072339946746827,14.67,252787200.0,0.0015058282251078664
Top1,1500,-0.004759527511597028,2.3130264949035646,2.3082669673919676,14.75,261504000.0,0.001506909713674967
Top1,1550,-0.004979702758789006,2.313339847564697,2.308360144805908,14.8,270220800.0,0.0016325065699261982
Top1,1600,-0.004745529403686444,2.3129408934020996,2.308195363998413,14.6,278937600.0,0.001559152186814422
Top1,1650,-0.004820619506836099,2.3133698443603516,2.3085492248535155,14.56,287654400.0,0.0016725489253772597
Top1,1700,-0.005076385803222561,2.3132257220458983,2.3081493362426757,14.28,296371200.0,0.001608732259100823
Top1,1750,-0.0052738336181641365,2.3139386838531495,2.3086648502349854,14.23,305088000.0,0.00150216896369271
Top1,1800,-0.005229744720459006,2.3134103576660157,2.3081806129455567,14.52,313804800.0,0.0015353795590360181
Top1,1850,-0.005230152359009033,2.3139621004486086,2.3087319480895996,14.13,322521600.0,0.0016011273068583908
Top1,1900,-0.005477915344238138,2.3134842614746094,2.3080063461303713,14.16,331238400.0,0.0016283511710694087
Top1,1950,-0.005367026672363107,2.313854721984863,2.3084876953125,14.19,339955200.0,0.0015818547578266174
Top1,2000,-0.005442719802856377,2.3136087747192384,2.308166054916382,14.26,348672000.0,0.0015280942577187567
Top1,2050,-0.0054489167785645165,2.3138857194519042,2.3084368026733397,14.21,357388800.0,0.001576450117651626
Top1,2100,-0.00534534278869625,2.313218673095703,2.307873330307007,14.21,366105600.0,0.0013717859029373975
Top1,2150,-0.005567648086548083,2.3139537622070314,2.3083861141204833,14.3,374822400.0,0.0016073734031064961
Top1,2200,-0.005873487701415936,2.314542210998535,2.308668723297119,14.59,383539200.0,0.0014302173974028998
Top1,2250,-0.0056152943420411106,2.314113497619629,2.308498203277588,14.28,392256000.0,0.0016389941257087647
Top1,2300,-0.006044240722656191,2.3147188802337646,2.3086746395111084,14.2,400972800.0,0.001551084718239687
Top1,2350,-0.005856443023681823,2.3154645851135256,2.3096081420898438,14.23,409689600.0,0.0017045002308096857
Top1,2400,-0.00582262062072747,2.3154947470092773,2.30967212638855,14.17,418406400.0,0.0014867304904756962
Top1,2450,-0.0062054173278811575,2.316490524749756,2.310285107421875,14.19,427123200.0,0.0016503357790176338
Top1,2500,-0.006351556930542124,2.316904018936157,2.310552462005615,14.37,435840000.0,0.001514753049412873
Top1,2550,-0.006183833389282523,2.3151868244934084,2.309002991104126,14.52,444556800.0,0.001713247578000282
Top1,2600,-0.006191656494140663,2.3155970375061035,2.309405381011963,14.35,453273600.0,0.0017368973173982698
Top1,2650,-0.006389041519164973,2.315884680175781,2.309495638656616,14.15,461990400.0,0.001688487406907077
Top1,2700,-0.006589238739013847,2.31689379196167,2.310304553222656,14.65,470707200.0,0.001544941436501493
Top1,2750,-0.006941391906738481,2.3174581285095215,2.310516736602783,14.21,479424000.0,0.0015507233353344364
Top1,2800,-0.006610946426391706,2.3178388063049318,2.31122785987854,14.18,488140800.0,0.0016122064850929568
Top1,2850,-0.006445806045532354,2.3170852584075927,2.3106394523620604,14.12,496857600.0,0.0015859360813118395
Top1,2900,-0.006617061386108514,2.3173229642486572,2.3107059028625487,14.22,505574400.0,0.0016825937338073083
Top1,2950,-0.006737155456542965,2.318120685119629,2.311383529663086,14.4,514291200.0,0.0014672058283295235
Top1,3000,-0.006687344360351233,2.317705894088745,2.3110185497283937,14.59,523008000.0,0.0016042899460275567
Top1,3050,-0.007015628585815392,2.317837184295654,2.310821555709839,14.47,531724800.0,0.0015373059090465686
Top1,3100,-0.006626608200073214,2.3178858065795898,2.3112591983795165,14.32,540441600.0,0.0015682277660541727
Top1,3150,-0.006744700469970777,2.3179505926513673,2.3112058921813965,14.27,549158400.0,0.0015652552457041918
Top1,3200,-0.007064186248779691,2.318688998565674,2.3116248123168943,14.63,557875200.0,0.0016493267982626986
Top1,3250,-0.006918740310668969,2.3181678102874756,2.3112490699768067,14.06,566592000.0,0.0015847985487380922
Top1,3300,-0.006821921234130723,2.3182803326416015,2.3114584114074708,14.09,575308800.0,0.0015686150462871085
Top1,3350,-0.006796147003174102,2.318937486114502,2.312141339111328,14.4,584025600.0,0.0016031163650792907
Top1,3400,-0.007351781539917113,2.319504771118164,2.312152989578247,14.36,592742400.0,0.0015431364688210602
Top1,3450,-0.006916097030639445,2.3187353421783445,2.311819245147705,14.16,601459200.0,0.0015685152824455872
Top1,3500,-0.007112029037475764,2.3189957803344727,2.311883751296997,14.37,610176000.0,0.00147276682155692
Top1,3550,-0.00713028564453122,2.319461282348633,2.3123309967041017,14.32,618892800.0,0.0015869526492940933
Top1,3600,-0.00688300392150909,2.3200238524627688,2.3131408485412597,14.19,627609600.0,0.0016666154185795562
Top1,3650,-0.0071253938293454055,2.319683509597778,2.3125581157684327,14.16,636326400.0,0.001440287241155816
Top1,3700,-0.007095595932006926,2.318736004638672,2.311640408706665,14.2,645043200.0,0.001595826214685192
Top1,3750,-0.007138351364135875,2.3192976546478272,2.3121593032836913,14.17,653760000.0,0.0015545896496702183
Top1,3800,-0.0073857629394527,2.3198912461853025,2.31250548324585,14.31,662476800.0,0.0015011609968602125
Top1,3850,-0.007477632064819328,2.3203240222167967,2.3128463901519773,14.35,671193600.0,0.0015216607202479416
Top1,3900,-0.007747468948364311,2.3216817405700683,2.313934271621704,14.4,679910400.0,0.0015311918263970048
Top1,3950,-0.007368666763305498,2.32058266708374,2.3132140003204347,14.28,688627200.0,0.0017419696129466588
Top1,4000,-0.007383420181274136,2.320131964111328,2.312748543930054,14.03,697344000.0,0.0015554239171649054
Top1,4050,-0.007190960006713709,2.3204226898956297,2.313231729888916,13.99,706060800.0,0.0016592920729159855
Top1,4100,-0.007225494689941492,2.3202810233306885,2.313055528640747,13.96,714777600.0,0.0015585010060938792
Top1,4150,-0.007800922088622819,2.320254437713623,2.312453515625,14.22,723494400.0,0.0015882352522254423
Top1,4200,-0.007530275497436456,2.3201048318481443,2.312574556350708,13.78,732211200.0,0.0016995902929133832
Top1,4250,-0.0075173928833005554,2.3209032472229003,2.3133858543395998,14.0,740928000.0,0.001714067960172086
Top1,4300,-0.007567237319946241,2.3201562353515626,2.3125889980316163,13.94,749644800.0,0.0016742249773274765
Top1,4350,-0.0075322075653074805,2.319988066177368,2.3124558586120605,13.86,758361600.0,0.0016918651173782994
Top1,4400,-0.0074901924133299325,2.3203817024230955,2.3128915100097656,13.93,767078400.0,0.0017106677994646242
Top1,4450,-0.007269442672729554,2.320064208908081,2.3127947662353514,13.5,775795200.0,0.0016708242326287427
Top1,4500,-0.0071043873596190465,2.3199072048950193,2.3128028175354003,13.56,784512000.0,0.0016829444117152537
Top1,4550,-0.0076359232330318605,2.321011830368042,2.31337590713501,13.96,793228800.0,0.0016883832811863397
Top1,4600,-0.007715119781494195,2.321251270904541,2.313536151123047,13.97,801945600.0,0.001606291731747489
Top1,4650,-0.007333709564208757,2.3204774294281005,2.313143719863892,13.91,810662400.0,0.0016295425802195784
Top1,4700,-0.0077007476806643105,2.3211839546203614,2.313483206939697,13.45,819379200.0,0.001673418185073644
Top1,4750,-0.007567810134887942,2.3204333367156984,2.3128655265808105,13.6,828096000.0,0.0016664055157223107
Top1,4800,-0.0072256701660156075,2.3199373698425294,2.312711699676514,13.66,836812800.0,0.00169836605471215
Top1,4850,-0.007563666381835699,2.3201704077148437,2.312606741333008,13.67,845529600.0,0.0015994832578356433
Top1,4900,-0.007552651443481384,2.3211164724731446,2.313563821029663,13.91,854246400.0,0.0016557886235084556
Top1,4950,-0.007570393295288191,2.3219414893341064,2.314371096038818,13.75,862963200.0,0.0016224675060022065
Top1,5000,-0.00785109390258798,2.3207233564758303,2.3128722625732423,13.71,871680000.0,0.0016621109234058102
Top1,5050,-0.007880471801757771,2.3208304504394532,2.3129499786376955,13.26,880396800.0,0.0015885664474459354
Top1,5100,-0.007449629669189495,2.3207098973083498,2.3132602676391603,13.33,889113600.0,0.0016870458849541192
Top1,5150,-0.007943680114745888,2.3208089305114745,2.3128652503967286,13.51,897830400.0,0.0016496504368553211
Top1,5200,-0.007606568450927664,2.3214091220092774,2.3138025535583497,13.83,906547200.0,0.001680605208049732
Top1,5250,-0.007246509933471756,2.320965117263794,2.313718607330322,13.45,915264000.0,0.0016130316764320252
Top1,5300,-0.007568358230590988,2.3208145164489746,2.3132461582183836,13.46,923980800.0,0.0016907782545929977
Top1,5350,-0.0077307480621335856,2.3215968125152586,2.313866064453125,13.56,932697600.0,0.0015766735482963701
Top1,5400,-0.007713076248168971,2.3214026831054686,2.3136896068572996,13.47,941414400.0,0.001812913664607088
Top1,5450,-0.00796860458374038,2.3215623568725587,2.3135937522888184,13.23,950131200.0,0.0016113077031049527
Top1,5500,-0.00757109260559119,2.3212275817871095,2.3136564891815183,13.25,958848000.0,0.0016831508758749475
Top1,5550,-0.007620373687744042,2.3204604974365233,2.3128401237487792,13.53,967564800.0,0.0014981183010611882
Top1,5600,-0.007259232101440638,2.320253409347534,2.3129941772460936,13.39,976281600.0,0.0016059995076025818
Top1,5650,-0.007740347518921276,2.322001026763916,2.314260679244995,13.56,984998400.0,0.0016691339986343924
Top1,5700,-0.007853860855102646,2.3219877075195314,2.314133846664429,13.25,993715200.0,0.00162211986410844
Top1,5750,-0.007637160797119069,2.321472226638794,2.313835065841675,13.0,1002432000.0,0.001784370416127698
Top1,5800,-0.007811974334716698,2.321321754455566,2.3135097801208495,13.41,1011148800.0,0.001619979831535015
Top1,5850,-0.007836414413452175,2.3228644261169435,2.3150280117034914,13.64,1019865600.0,0.001677616615321026
Top1,5900,-0.007450549774169701,2.3218850033569334,2.3144344535827637,13.02,1028582400.0,0.0017945490025394583
Top1,5950,-0.0073554277801517465,2.321422473754883,2.3140670459747312,13.02,1037299200.0,0.0017116176693349916
Top1,6000,-0.007426915588378602,2.321647081222534,2.3142201656341554,13.12,1046016000.0,0.0016584327120009457
Top1,6050,-0.00771367675781276,2.322258408660889,2.314544731903076,13.42,1054732800.0,0.0016152492607039658
Top1,6100,-0.007766409759521586,2.322084203033447,2.3143177932739256,12.83,1063449600.0,0.0016873667710484124
Top1,6150,-0.00783006393432606,2.322992147369385,2.315162083435059,13.1,1072166400.0,0.0016263466164395419
Top1,6200,-0.007402324752807665,2.3209673748779296,2.313565050125122,13.11,1080883200.0,0.0016921998521226944
Top1,6250,-0.007612277069092066,2.3215136419677735,2.3139013648986815,13.06,1089600000.0,0.0017834884612812408
QSGD-8bit,50,-0.0005737392425539944,2.311706625747681,2.311132886505127,8.97,57901200.0,0.004260691231681657
QSGD-8bit,100,-0.0006657807159422546,2.312450728302002,2.3117849475860597,8.81,115802400.0,0.004277803731189078
QSGD-8bit,150,-0.0009193892669676629,2.313795012207031,2.3128756229400635,9.27,173703600.0,0.004233090266803241
QSGD-8bit,200,-0.0009468928527831544,2.31496630279541,2.314019409942627,9.25,231604800.0,0.004141872260515223
QSGD-8bit,250,-0.0008858846282957522,2.3156119081115722,2.3147260234832765,9.78,289506000.0,0.004601575180552653
QSGD-8bit,300,-0.0007714105987548514,2.3154765715026855,2.3147051609039306,9.5,347407200.0,0.00474032696000507
QSGD-8bit,350,-0.000918663787841556,2.3157844688415525,2.314865805053711,9.59,405308400.0,0.004582146916967211
QSGD-8bit,400,-0.0008168841552733674,2.315864859313965,2.3150479751586914,9.92,463209600.0,0.004568183207912824
QSGD-8bit,450,-0.0008964811706539955,2.3158083441162107,2.3149118629455567,9.78,521110800.0,0.004346274280715312
QSGD-8bit,500,-0.0007758984374999223,2.316004408721924,2.315228510284424,9.79,579012000.0,0.004796605917680741
QSGD-8bit,550,-0.0010221862792967329,2.3158913928985596,2.314869206619263,9.82,636913200.0,0.004534207933403989
QSGD-8bit,600,-0.0008745798492428847,2.3157582834625243,2.3148837036132814,9.98,694814400.0,0.004427552258867406
QSGD-8bit,650,-0.0009445920562742849,2.3171668420410154,2.316222249984741,9.97,752715600.0,0.0045405351792107695
QSGD-8bit,700,-0.0008888445281982627,2.3166631288909914,2.315774284362793,9.91,810616800.0,0.004691055535318722
QSGD-8bit,750,-0.0011454216766355607,2.3175115017700194,2.316366080093384,9.4,868518000.0,0.004634215738584246
QSGD-8bit,800,-0.0012681040954589662,2.317353346557617,2.316085242462158,9.47,926419200.0,0.004656871023315768
QSGD-8bit,850,-0.0010832820129391685,2.317030762786865,2.315947480773926,9.96,984320400.0,0.004737694918296143
QSGD-8bit,900,-0.001161214294433499,2.3184627432250977,2.317301528930664,9.26,1042221600.0,0.004317712304017052
QSGD-8bit,950,-0.0008702861785887528,2.3169414402008055,2.3160711540222167,9.84,1100122800.0,0.004289601882835792
QSGD-8bit,1000,-0.0010367453002930738,2.317920062866211,2.316883317565918,9.22,1158024000.0,0.004634236381336443
QSGD-8bit,1050,-0.0010060737609864923,2.3181204231262207,2.317114349365234,9.18,1215925200.0,0.004605296769463451
QSGD-8bit,1100,-0.0011054010772704181,2.317975430908203,2.3168700298309326,8.97,1273826400.0,0.0042327754592718205
QSGD-8bit,1150,-0.0008868038940432754,2.3180127842712404,2.317125980377197,9.02,1331727600.0,0.0044498506391854155
QSGD-8bit,1200,-0.0009262192535399727,2.3180889004516603,2.3171626811981203,8.92,1389628800.0,0.004459286351008928
QSGD-8bit,1250,-0.0009767765808104123,2.3185370655822752,2.317560289001465,9.54,1447530000.0,0.0043356735791815985
QSGD-8bit,1300,-0.0008840309906008592,2.3183381325531007,2.3174541015625,8.92,1505431200.0,0.004590516210260109
QSGD-8bit,1350,-0.0007053130340577418,2.3173740203094484,2.3166687072753906,9.22,1563332400.0,0.0044571711475210555
QSGD-8bit,1400,-0.0007514304351805556,2.3182922198486327,2.317540789413452,9.48,1621233600.0,0.004504530900116055
QSGD-8bit,1450,-0.0009311633300779221,2.3185747225952147,2.3176435592651368,8.96,1679134800.0,0.004406589486522061
QSGD-8bit,1500,-0.0010438983917233635,2.3201520553588866,2.319108156967163,9.23,1737036000.0,0.00456285818029728
QSGD-8bit,1550,-0.0009527497863772716,2.3202352510070803,2.319282501220703,8.53,1794937200.0,0.004442384129113708
QSGD-8bit,1600,-0.000798147048949982,2.319044861831665,2.318246714782715,9.4,1852838400.0,0.004550603829500277
QSGD-8bit,1650,-0.0009573278045653666,2.3185777139282226,2.3176203861236573,9.09,1910739600.0,0.004354947943516896
QSGD-8bit,1700,-0.0008308146667479477,2.3176489695739746,2.3168181549072266,9.57,1968640800.0,0.004002151680441479
QSGD-8bit,1750,-0.0008408255004881404,2.3176050859832764,2.3167642604827883,9.15,2026542000.0,0.004662002243305497
QSGD-8bit,1800,-0.0007680860900878272,2.3186880712890625,2.3179199851989747,8.69,2084443200.0,0.004556144039561482
QSGD-8bit,1850,-0.0009510768890379495,2.319279402542114,2.3183283256530762,8.39,2142344400.0,0.004269600579289823
QSGD-8bit,1900,-0.0007266177368161486,2.3185759181213377,2.3178493003845215,8.59,2200245600.0,0.004448097141801399
QSGD-8bit,1950,-0.000803209075927569,2.3181851441955565,2.317381935119629,9.01,2258146800.0,0.004349954206867157
QSGD-8bit,2000,-0.0008010195159910971,2.318659038391113,2.317858018875122,7.91,2316048000.0,0.00430769141385009
QSGD-8bit,2050,-0.0005909992980956957,2.3179698490905762,2.3173788497924805,7.78,2373949200.0,0.004414363225833717
QSGD-8bit,2100,-0.000525107116699175,2.3157989417266847,2.3152738346099855,8.7,2431850400.0,0.004268186790910122
QSGD-8bit,2150,-0.0006494249725341739,2.3167417612457277,2.3160923362731936,9.17,2489751600.0,0.004175322258699455
QSGD-8bit,2200,-0.0006555722045900048,2.3171907360839845,2.3165351638793945,8.34,2547652800.0,0.0043671606235127225
QSGD-8bit,2250,-0.000486177749633665,2.3162857917022706,2.315799613952637,9.28,2605554000.0,0.004146659529327634
QSGD-8bit,2300,-0.0007309205627441528,2.3165372708892824,2.3158063503265383,8.89,2663455200.0,0.004310051376693535
QSGD-8bit,2350,-0.000659336929321519,2.3155105698394776,2.314851232910156,9.49,2721356400.0,0.004595497844658103
QSGD-8bit,2400,-0.0005464065551761266,2.3157130157470704,2.3151666091918943,9.35,2779257600.0,0.00443322959053336
QSGD-8bit,2450,-0.0008641255187988861,2.3174005307006835,2.3165364051818846,8.81,2837158800.0,0.004241254214769197
QSGD-8bit,2500,-0.0008034989166261219,2.3160596112060547,2.3152561122894286,8.59,2895060000.0,0.004429067974875678
QSGD-8bit,2550,-0.0006937966918942884,2.315486693725586,2.3147928970336915,9.08,2952961200.0,0.004618389746031071
QSGD-8bit,2600,-0.0006401985168453805,2.314318148803711,2.3136779502868654,9.32,3010862400.0,0.004429455350771017
QSGD-8bit,2650,-0.0007231311035158505,2.3148329055023193,2.3141097743988035,9.28,3068763600.0,0.004252155956343162
QSGD-8bit,2700,-0.0005759703826906382,2.3154965495300295,2.314920579147339,9.39,3126664800.0,0.004486673889646442
QSGD-8bit,2750,-0.0006573381805417,2.3162177709960936,2.315560432815552,9.5,3184566000.0,0.004528126357725449
QSGD-8bit,2800,-0.0006223133850098428,2.314509479980469,2.313887166595459,9.75,3242467200.0,0.004355736779140718
QSGD-8bit,2850,-0.0006263848114014259,2.31548541343689,2.3148590286254884,9.45,3300368400.0,0.004201376065030249
QSGD-8bit,2900,-0.000669367599487547,2.3146746730804444,2.314005305480957,9.8,3358269600.0,0.004381939691606307
QSGD-8bit,2950,-0.0005473747253414984,2.3149565109252928,2.3144091361999513,9.7,3416170800.0,0.004490746052682892
QSGD-8bit,3000,-0.000531175079345747,2.3153096941375733,2.3147785190582275,9.61,3474072000.0,0.004329090990689377
QSGD-8bit,3050,-0.000543522033691346,2.3146544694519045,2.314110947418213,9.13,3531973200.0,0.0042106927178762075
QSGD-8bit,3100,-0.0005702287292481678,2.3149850450134277,2.3144148162841796,9.31,3589874400.0,0.004317750025693701
QSGD-8bit,3150,-0.0006443911743163611,2.31545071975708,2.3148063285827636,8.35,3647775600.0,0.004555850017843077
QSGD-8bit,3200,-0.0006567154693604138,2.3141026573944092,2.313445941925049,8.15,3705676800.0,0.004289978066109426
QSGD-8bit,3250,-0.0007331404113770645,2.315700779571533,2.314967639160156,8.09,3763578000.0,0.004503804767434205
QSGD-8bit,3300,-0.0006415563964843329,2.3159300314331053,2.315288475036621,8.35,3821479200.0,0.004495367220100055
QSGD-8bit,3350,-0.0007124315643309842,2.3161759493255616,2.3154635177612306,8.97,3879380400.0,0.004384911628851684
QSGD-8bit,3400,-0.0007112911987303683,2.3143346058654783,2.313623314666748,8.89,3937281600.0,0.004134681840832458
QSGD-8bit,3450,-0.0006701362609864425,2.314756739807129,2.3140866035461425,8.75,3995182800.0,0.004279490522254281
QSGD-8bit,3500,-0.0006379598236083694,2.3156720487213134,2.315034088897705,8.78,4053084000.0,0.004472274852929092
QSGD-8bit,3550,-0.0007468054199217811,2.3158585733795167,2.315111767959595,9.47,4110985200.0,0.004371029136416005
QSGD-8bit,3600,-0.0006978293609618547,2.3159205290985105,2.3152226997375487,9.3,4168886400.0,0.0045722452303591735
QSGD-8bit,3650,-0.0007219781494143263,2.314812123260498,2.314090145111084,8.57,4226787600.0,0.004422686889574978
QSGD-8bit,3700,-0.0007639136505130928,2.3163695311737063,2.315605617523193,8.39,4284688800.0,0.0041917214292269914
QSGD-8bit,3750,-0.000552690353393448,2.3149071157836913,2.314354425430298,9.18,4342590000.0,0.004379059988965062
QSGD-8bit,3800,-0.0003897712707519041,2.315388631439209,2.314998860168457,8.99,4400491200.0,0.00462824185878834
QSGD-8bit,3850,-0.00033068572998073975,2.3150458445739748,2.314715158843994,7.87,4458392400.0,0.004306196651964656
QSGD-8bit,3900,-0.00042325050354019567,2.3155472300720215,2.3151239795684813,8.92,4516293600.0,0.00434079280524211
QSGD-8bit,3950,-0.0005179158020016672,2.3149153927612303,2.3143974769592286,9.18,4574194800.0,0.004477719363487976
QSGD-8bit,4000,-0.0006233209991450828,2.3160747183227537,2.3154513973236086,8.21,4632096000.0,0.00420684031301104
QSGD-8bit,4050,-0.000606441726684448,2.3153804121398927,2.314773970413208,8.17,4689997200.0,0.004350769493806872
QSGD-8bit,4100,-0.00039635986328123707,2.315387847747803,2.3149914878845217,8.08,4747898400.0,0.004445436917580081
QSGD-8bit,4150,-0.0005281977844240338,2.3148878527832033,2.3143596549987793,8.25,4805799600.0,0.004456962492305694
QSGD-8bit,4200,-0.0006111652374269916,2.315164734649658,2.3145535694122312,8.73,4863700800.0,0.004406175015894032
QSGD-8bit,4250,-0.0005822670745847525,2.313684320526123,2.313102053451538,8.82,4921602000.0,0.004608456630641888
QSGD-8bit,4300,-0.0006236235046386263,2.314919839324951,2.3142962158203124,8.33,4979503200.0,0.0043925707776987346
QSGD-8bit,4350,-0.0005173330688479361,2.313672066345215,2.313154733276367,8.93,5037404400.0,0.004390306043900638
QSGD-8bit,4400,-0.0006152113342285936,2.313612624206543,2.3129974128723143,8.7,5095305600.0,0.0044691788180753365
QSGD-8bit,4450,-0.0004908869934081572,2.3149587756347656,2.3144678886413574,8.51,5153206800.0,0.004497793744752243
QSGD-8bit,4500,-0.0005642304992674596,2.312905928955078,2.3123416984558105,7.97,5211108000.0,0.004302778476968671
QSGD-8bit,4550,-0.0005597798156737888,2.3137666455078123,2.3132068656921385,7.71,5269009200.0,0.004321602397429569
QSGD-8bit,4600,-0.0007062677001954398,2.31325940032959,2.3125531326293944,8.06,5326910400.0,0.004536708835110948
QSGD-8bit,4650,-0.0006982998657227846,2.3141653736877443,2.3134670738220215,8.3,5384811600.0,0.0043755488713202225
QSGD-8bit,4700,-0.0005104248809812972,2.314081190948486,2.313570766067505,8.34,5442712800.0,0.0041736570717956336
QSGD-8bit,4750,-0.00038592697143569055,2.313186202392578,2.3128002754211425,8.2,5500614000.0,0.004384919100285179
QSGD-8bit,4800,-0.0006929557800297026,2.3129039836883547,2.312211027908325,8.03,5558515200.0,0.004279901912704609
QSGD-8bit,4850,-0.0007381983947754023,2.3131485163879395,2.312410317993164,8.06,5616416400.0,0.004299058189394081
QSGD-8bit,4900,-0.0007548165130617512,2.3135103424835206,2.312755525970459,8.26,5674317600.0,0.004178581828166617
QSGD-8bit,4950,-0.0005688893127437922,2.314316111450195,2.3137472221374513,8.05,5732218800.0,0.0042806403784884095
QSGD-8bit,5000,-0.0006183939361572577,2.313164049758911,2.312545655822754,7.43,5790120000.0,0.004587486582087841
QSGD-8bit,5050,-0.000813355712890651,2.312615555267334,2.3118021995544433,8.0,5848021200.0,0.004115318234822751
QSGD-8bit,5100,-0.0007292074584959174,2.3125372930908203,2.3118080856323244,7.33,5905922400.0,0.0044718301936042424
QSGD-8bit,5150,-0.0005807726287843096,2.312181174697876,2.3116004020690917,7.75,5963823600.0,0.004351341328669179
QSGD-8bit,5200,-0.0006211094665524719,2.312832916717529,2.3122118072509767,7.53,6021724800.0,0.004436913732250347
QSGD-8bit,5250,-0.0006199479675292885,2.313028815612793,2.3124088676452637,7.12,6079626000.0,0.0043912304993671495
QSGD-8bit,5300,-0.00060920326232905,2.313325535888672,2.312716332626343,7.64,6137527200.0,0.0043183246286890185
QSGD-8bit,5350,-0.0005701290893553868,2.313963949279785,2.31339382019043,7.13,6195428400.0,0.004158473038714338
QSGD-8bit,5400,-0.0006504949951171568,2.313472773208618,2.312822278213501,7.02,6253329600.0,0.004453728633869081
QSGD-8bit,5450,-0.00025254028320320643,2.312494791870117,2.312242251586914,7.55,6311230800.0,0.004463750833055102
QSGD-8bit,5500,-0.0005564663696286942,2.3123551243591307,2.311798657989502,7.86,6369132000.0,0.004383629653310428
QSGD-8bit,5550,-0.0004706756591796868,2.312097492980957,2.3116268173217773,7.75,6427033200.0,0.004374701253466428
QSGD-8bit,5600,-0.0007580406951901431,2.312947925262451,2.312189884567261,8.12,6484934400.0,0.004288176332581928
QSGD-8bit,5650,-0.0007861894989016349,2.313061955871582,2.3122757663726805,7.54,6542835600.0,0.004315131618604107
QSGD-8bit,5700,-0.0002690892791745725,2.3114783475494383,2.3112092582702637,7.55,6600736800.0,0.004377711088351477
QSGD-8bit,5750,-0.0004819807434079948,2.3118785421752928,2.3113965614318848,7.07,6658638000.0,0.0045511655440650944
QSGD-8bit,5800,-0.0005829875946048446,2.3114704975128175,2.3108875099182127,7.19,6716539200.0,0.004394216478780577
QSGD-8bit,5850,-0.0005248605346679369,2.310980130157471,2.310455269622803,6.86,6774440400.0,0.0042739277933050435
QSGD-8bit,5900,-0.00039201271057143217,2.3110033923339843,2.310611379623413,7.12,6832341600.0,0.004259269806658172
QSGD-8bit,5950,-0.000388810958861896,2.312795406951904,2.312406595993042,7.58,6890242800.0,0.00428585816938124
QSGD-8bit,6000,-0.00046872329711922234,2.312623393249512,2.3121546699523927,8.01,6948144000.0,0.004199208738552973
